job_id,title,region_province,region_city,region_code,address_full,organization,organization_detail,employment_type,employment_type_name,min_age,max_age,recruitment_count,start_date,end_date,application_start,application_end,deadline_status,application_method,application_method_code,requirements,detail_content,contact_person,contact_number,homepage,source_id,wanted_auth_no,text_representation
KJ20522510150016,[동구 신천동] 더팰리스트데시앙 입주단지 경비원 구인,,,70070,"42251 대구광역시 수성구 알파시티2로 13 (시지동, 엘리트타워)",（주）성보티씨에스,（주）성보티씨에스,CM0105,CM0105,60,0,4,2025-10-15,2025-11-14,2025-10-15,2025-11-14,접수중,방문,CM0804,['장애인'],,도광점,053-622-9931,http://,B,KJ20522510150016,"채용 공고: [동구 신천동] 더팰리스트데시앙 입주단지 경비원 구인
기관명: （주）성보티씨에스
상세주소: 42251 대구광역시 수성구 알파시티2로 13 (시지동, 엘리트타워)
연령: 60세 이상
모집인원: 4명
고용형태: CM0105
접수기간: 2025-10-15 ~ 2025-11-14
접수상태: 접수중
접수방법: 방문
우대사항: 장애인
담당자: 도광점 | 연락처: 053-622-9931 | 홈페이지: http://"
KJ20522510150018,[동구 신천동] 더팰리스트데시앙 입주단지 청소미화원 구인,,,70070,"42251 대구광역시 수성구 알파시티2로 13 (시지동, 엘리트타워)",（주）성보티씨에스,（주）성보티씨에스,CM0105,CM0105,60,0,4,2025-10-15,2025-11-22,2025-10-15,2025-11-22,접수중,방문,CM0804,['장애인'],,도광점,053-622-9931,http://,B,KJ20522510150018,"채용 공고: [동구 신천동] 더팰리스트데시앙 입주단지 청소미화원 구인
기관명: （주）성보티씨에스
상세주소: 42251 대구광역시 수성구 알파시티2로 13 (시지동, 엘리트타워)
연령: 60세 이상
모집인원: 4명
고용형태: CM0105
접수기간: 2025-10-15 ~ 2025-11-22
접수상태: 접수중
접수방법: 방문
우대사항: 장애인
담당자: 도광점 | 연락처: 053-622-9931 | 홈페이지: http://"
KEC0132510150005,창원 대동황토방아파트 미화원 채용,경남,창원시,40150,"51380 경상남도 창원시 의창구 중동북로 23 (중동, 제이디윙스빌딩주건축물)",남부건업(주),남부건업(주),CM0103,CM0103,60,0,1,2025-10-15,2025-12-14,2025-10-15,2025-12-14,접수중,방문,CM0804,['장애인'],,하범종,070-7467-1706,,B,KEC0132510150005,"채용 공고: 창원 대동황토방아파트 미화원 채용
기관명: 남부건업(주)
근무지역: 경남 창원시
상세주소: 51380 경상남도 창원시 의창구 중동북로 23 (중동, 제이디윙스빌딩주건축물)
연령: 60세 이상
모집인원: 1명
고용형태: CM0103
접수기간: 2025-10-15 ~ 2025-12-14
접수상태: 접수중
접수방법: 방문
우대사항: 장애인
담당자: 하범종 | 연락처: 070-7467-1706"
KJ20282510150011,[2025 부산 잡(JOB) 페스티벌 참가업체] 코모도호텔 부산 식음팀 / 조리팀 모집,부산,중구,90150,48912 부산광역시 중구 중구로 151 (영주동),(주)코모도호텔,(주)코모도호텔,CM0105,CM0105,60,0,2,2025-10-15,2025-10-27,2025-10-15,2025-10-27,접수중,방문,CM0804,['장애인'],,신성용,051-669-0621,http://www.commodore.co.kr,B,KJ20282510150011,"채용 공고: [2025 부산 잡(JOB) 페스티벌 참가업체] 코모도호텔 부산 식음팀 / 조리팀 모집
기관명: (주)코모도호텔
근무지역: 부산 중구
상세주소: 48912 부산광역시 중구 중구로 151 (영주동)
연령: 60세 이상
모집인원: 2명
고용형태: CM0105
접수기간: 2025-10-15 ~ 2025-10-27
접수상태: 접수중
접수방법: 방문
우대사항: 장애인
담당자: 신성용 | 연락처: 051-669-0621 | 홈페이지: http://www.commodore.co.kr"
KJLJ002510150003,원주시가족센터 직원 채용 재공고 (기간연장),강원,원주시,20090,26399 강원특별자치도 원주시 판부면 매봉길 16-18,원주시가족센터,원주시가족센터,CM0105,CM0105,60,0,1,2025-10-15,2025-10-29,2025-10-15,2025-10-29,접수중,방문,CM0804,"['운전면허증', '장애인']",,이지희,033-764-8612,,B,KJLJ002510150003,"채용 공고: 원주시가족센터 직원 채용 재공고 (기간연장)
기관명: 원주시가족센터
근무지역: 강원 원주시
상세주소: 26399 강원특별자치도 원주시 판부면 매봉길 16-18
연령: 60세 이상
모집인원: 1명
고용형태: CM0105
접수기간: 2025-10-15 ~ 2025-10-29
접수상태: 접수중
접수방법: 방문
우대사항: 운전면허증, 장애인
담당자: 이지희 | 연락처: 033-764-8612"
KJK6002510150012,향남부영 3단지 아파트 미화원 모집 (11월 3일 출근 가능자),경기,화성시,10040,"07557 서울특별시 강서구 양천로 738, 주식회사 우창개발 (염창동)",주식회사 우창개발,주식회사 우창개발,CM0105,CM0105,60,0,2,2025-10-15,2025-12-13,2025-10-15,2025-12-13,접수중,방문,CM0804,"['(준)고령자(50세이상)', '장애인']",,조병원,070-8854-2637,,B,KJK6002510150012,"채용 공고: 향남부영 3단지 아파트 미화원 모집 (11월 3일 출근 가능자)
기관명: 주식회사 우창개발
근무지역: 경기 화성시
상세주소: 07557 서울특별시 강서구 양천로 738, 주식회사 우창개발 (염창동)
연령: 60세 이상
모집인원: 2명
고용형태: CM0105
접수기간: 2025-10-15 ~ 2025-12-13
접수상태: 접수중
접수방법: 방문
우대사항: (준)고령자(50세이상), 장애인
담당자: 조병원 | 연락처: 070-8854-2637"
K120032510150041,(장애인 병행 채용) 아파트 외곽미화원 모집,,,10010,"06343 서울특별시 강남구 일원로9길 28, (하림빌딩) (일원동)",(주)한얼관리,(주)한얼관리,CM0105,CM0105,60,0,1,2025-10-15,2025-12-14,2025-10-15,2025-12-14,접수중,방문,CM0804,['장애인'],,서경석,02-445-0291,,B,K120032510150041,"채용 공고: (장애인 병행 채용) 아파트 외곽미화원 모집
기관명: (주)한얼관리
상세주소: 06343 서울특별시 강남구 일원로9길 28, (하림빌딩) (일원동)
연령: 60세 이상
모집인원: 1명
고용형태: CM0105
접수기간: 2025-10-15 ~ 2025-12-14
접수상태: 접수중
접수방법: 방문
우대사항: 장애인
담당자: 서경석 | 연락처: 02-445-0291"
KJK6002510150015,수원호매실휴먼시아4단지아파트 경비원 모집,,,30140,"14555 경기도 부천시 원미구 부천로198번길 27, 204호 (춘의동)",주식회사 이데아그룹,주식회사 이데아그룹,CM0105,CM0105,60,0,1,2025-10-15,2025-12-12,2025-10-15,2025-12-12,접수중,방문,CM0804,"['(준)고령자(50세이상)', '장애인']",,이건희,031-5189-7096,,B,KJK6002510150015,"채용 공고: 수원호매실휴먼시아4단지아파트 경비원 모집
기관명: 주식회사 이데아그룹
상세주소: 14555 경기도 부천시 원미구 부천로198번길 27, 204호 (춘의동)
연령: 60세 이상
모집인원: 1명
고용형태: CM0105
접수기간: 2025-10-15 ~ 2025-12-12
접수상태: 접수중
접수방법: 방문
우대사항: (준)고령자(50세이상), 장애인
담당자: 이건희 | 연락처: 031-5189-7096"
KJ21282510150001,춘천 롯데캐슬스카이클래스 내부 미화원 채용합니다.(장애인등록증 또는 장애인복지카드 소지자 우대),,,10200,"07276 서울특별시 영등포구 양평동2가 선유서로25길 28, 1310호 (양평동2가)",엘림에스 유한책임회사,엘림에스 유한책임회사,CM0105,CM0105,60,0,1,2025-10-15,2025-10-29,2025-10-15,2025-10-29,접수중,방문,CM0804,"['고용촉진장려금대상자', '보훈취업지원대상자', '장애인']",,이윤필,033-250-4902,http://www.elims.co.kr,B,KJ21282510150001,"채용 공고: 춘천 롯데캐슬스카이클래스 내부 미화원 채용합니다.(장애인등록증 또는 장애인복지카드 소지자 우대)
기관명: 엘림에스 유한책임회사
상세주소: 07276 서울특별시 영등포구 양평동2가 선유서로25길 28, 1310호 (양평동2가)
연령: 60세 이상
모집인원: 1명
고용형태: CM0105
접수기간: 2025-10-15 ~ 2025-10-29
접수상태: 접수중
접수방법: 방문
우대사항: 고용촉진장려금대상자, 보훈취업지원대상자, 장애인
담당자: 이윤필 | 연락처: 033-250-4902 | 홈페이지: http://www.elims.co.kr"
KJKX002510140013,[수원 장안구]광교산스위첸 경비원 구인,,,30420,"16872 경기도 용인시 수지구 대지로 41, 미래빌딩 2층 (죽전동, 2층)",미래관리주식회사,미래관리주식회사,CM0105,CM0105,60,0,1,2025-10-14,2025-11-13,2025-10-14,2025-11-13,접수중,방문,CM0804,['장애인'],,오순옥,,,B,KJKX002510140013,"채용 공고: [수원 장안구]광교산스위첸 경비원 구인
기관명: 미래관리주식회사
상세주소: 16872 경기도 용인시 수지구 대지로 41, 미래빌딩 2층 (죽전동, 2층)
연령: 60세 이상
모집인원: 1명
고용형태: CM0105
접수기간: 2025-10-14 ~ 2025-11-13
접수상태: 접수중
접수방법: 방문
우대사항: 장애인
담당자: 오순옥"
KJKX002510140016,[기흥 영덕동] 흥덕힐스테이트 7단지 아파트 실내미화원 채용,,,30520,"12984 경기도 하남시 안터로 50-29, 102호 (풍산동)",유한책임회사 화이트시스템,유한책임회사 화이트시스템,CM0103,CM0103,60,0,1,2025-10-14,2025-11-13,2025-10-14,2025-11-13,접수중,방문,CM0804,"['(준)고령자(50세이상)', '장애인']",,윤지연,,,B,KJKX002510140016,"채용 공고: [기흥 영덕동] 흥덕힐스테이트 7단지 아파트 실내미화원 채용
기관명: 유한책임회사 화이트시스템
상세주소: 12984 경기도 하남시 안터로 50-29, 102호 (풍산동)
연령: 60세 이상
모집인원: 1명
고용형태: CM0103
접수기간: 2025-10-14 ~ 2025-11-13
접수상태: 접수중
접수방법: 방문
우대사항: (준)고령자(50세이상), 장애인
담당자: 윤지연"
K140022510140033,함께 일할 택시기사를 모집합니다.,대구,남구,70010,"42425 대구광역시 남구 중앙대로32길 3, 아세아택시",(주)아세아택시,(주)아세아택시,CM0105,CM0105,60,0,10,2025-10-14,2025-12-13,2025-10-14,2025-12-13,접수중,방문,CM0804,"['고용허가제', '장애인']",,우성기,053-472-5202,,B,K140022510140033,"채용 공고: 함께 일할 택시기사를 모집합니다.
기관명: (주)아세아택시
근무지역: 대구 남구
상세주소: 42425 대구광역시 남구 중앙대로32길 3, 아세아택시
연령: 60세 이상
모집인원: 10명
고용형태: CM0105
접수기간: 2025-10-14 ~ 2025-12-13
접수상태: 접수중
접수방법: 방문
우대사항: 고용허가제, 장애인
담당자: 우성기 | 연락처: 053-472-5202"
KF10672510140001,가온마을8단지 아파트 실내미화원을 모집합니다,,,30520,"12984 경기도 하남시 안터로 50-29, 102호 (풍산동)",유한책임회사 화이트시스템,유한책임회사 화이트시스템,CM0103,CM0103,60,0,1,2025-10-14,2025-12-13,2025-10-14,2025-12-13,접수중,방문,CM0804,"['(준)고령자(50세이상)', '장애인']",,윤지연,,,B,KF10672510140001,"채용 공고: 가온마을8단지 아파트 실내미화원을 모집합니다
기관명: 유한책임회사 화이트시스템
상세주소: 12984 경기도 하남시 안터로 50-29, 102호 (풍산동)
연령: 60세 이상
모집인원: 1명
고용형태: CM0103
접수기간: 2025-10-14 ~ 2025-12-13
접수상태: 접수중
접수방법: 방문
우대사항: (준)고령자(50세이상), 장애인
담당자: 윤지연"
K131132510140029,시내버스 운전기사,경남,창원시,40150,"51684 경상남도 창원시 진해구 진희로 3, 진해여객사무실 (태평동)",진해여객자동차(주),진해여객자동차(주),CM0105,CM0105,60,0,10,2025-10-14,2025-12-12,2025-10-14,2025-12-12,접수중,방문,CM0804,"['북한이탈주민', '운전면허증', '장애인']",,전진안,055-239-0946,www.jhbus.co.kr,B,K131132510140029,"채용 공고: 시내버스 운전기사
기관명: 진해여객자동차(주)
근무지역: 경남 창원시
상세주소: 51684 경상남도 창원시 진해구 진희로 3, 진해여객사무실 (태평동)
연령: 60세 이상
모집인원: 10명
고용형태: CM0105
접수기간: 2025-10-14 ~ 2025-12-12
접수상태: 접수중
접수방법: 방문
우대사항: 북한이탈주민, 운전면허증, 장애인
담당자: 전진안 | 연락처: 055-239-0946 | 홈페이지: www.jhbus.co.kr"
K161142510140009,중증장애인직업재활지원사업 장애인재활상담사 또는 사회복지사 채용,전북,남원시,130040,"55721 전북특별자치도 남원시 이백면 닭뫼안길 87, 남원시장애인종합복지관",남원시장애인종합복지관,남원시장애인종합복지관,CM0105,CM0105,60,0,1,2025-10-14,2025-10-29,2025-10-14,2025-10-29,접수중,방문,CM0804,"['운전면허증', '장애인']",,임은용,063-635-1544,namwonrc.or.kr,B,K161142510140009,"채용 공고: 중증장애인직업재활지원사업 장애인재활상담사 또는 사회복지사 채용
기관명: 남원시장애인종합복지관
근무지역: 전북 남원시
상세주소: 55721 전북특별자치도 남원시 이백면 닭뫼안길 87, 남원시장애인종합복지관
연령: 60세 이상
모집인원: 1명
고용형태: CM0105
접수기간: 2025-10-14 ~ 2025-10-29
접수상태: 접수중
접수방법: 방문
우대사항: 운전면허증, 장애인
담당자: 임은용 | 연락처: 063-635-1544 | 홈페이지: namwonrc.or.kr"
K170052510140027,[장애인병행채용] (사)대전지체장애인협회 대덕구지회 장애인활동지원 전담인력 모집,대전,대덕구,80010,"34387 대전광역시 대덕구 중리서로 83, 9층 (중리동)",（사）대전지체장애인대덕지회,（사）대전지체장애인대덕지회,CM0105,CM0105,60,0,1,2025-10-14,2025-10-28,2025-10-14,2025-10-28,접수중,방문,CM0804,"['운전면허증', '장애인', '차량소지자 장애인우대', '명절상여금 별도']",,박찬진,042-621-6377,,B,K170052510140027,"채용 공고: [장애인병행채용] (사)대전지체장애인협회 대덕구지회 장애인활동지원 전담인력 모집
기관명: （사）대전지체장애인대덕지회
근무지역: 대전 대덕구
상세주소: 34387 대전광역시 대덕구 중리서로 83, 9층 (중리동)
연령: 60세 이상
모집인원: 1명
고용형태: CM0105
접수기간: 2025-10-14 ~ 2025-10-28
접수상태: 접수중
접수방법: 방문
우대사항: 운전면허증, 장애인, 차량소지자 장애인우대, 명절상여금 별도
담당자: 박찬진 | 연락처: 042-621-6377"
KJAH002510140008,[문래동] 세미콜론 문래S타워 미화원 모집,,,10070,"08280 서울특별시 구로구 구로동로 240, 401호",(주)한국그린서비스,(주)한국그린서비스,CM0105,CM0105,60,0,2,2025-10-14,2025-11-13,2025-10-14,2025-11-13,접수중,방문,CM0804,"['(준)고령자(50세이상)', '장애인']",,이동진,,,B,KJAH002510140008,"채용 공고: [문래동] 세미콜론 문래S타워 미화원 모집
기관명: (주)한국그린서비스
상세주소: 08280 서울특별시 구로구 구로동로 240, 401호
연령: 60세 이상
모집인원: 2명
고용형태: CM0105
접수기간: 2025-10-14 ~ 2025-11-13
접수상태: 접수중
접수방법: 방문
우대사항: (준)고령자(50세이상), 장애인
담당자: 이동진"
KJ20282510140006,[2025 부산 잡(JOB) 페스티벌 참가업체] 택시운행직 모집,부산,금정구,90020,46332 부산광역시 금정구 공단서로8번길 81 (금사동),학성교통 주식회사,학성교통 주식회사,CM0105,CM0105,60,0,10,2025-10-14,2025-10-27,2025-10-14,2025-10-27,접수중,방문,CM0804,"['(준)고령자(50세이상)', '고용촉진장려금대상자', '장기복무 제대군인', '장애인']",,정충용,051-888-6916,,B,KJ20282510140006,"채용 공고: [2025 부산 잡(JOB) 페스티벌 참가업체] 택시운행직 모집
기관명: 학성교통 주식회사
근무지역: 부산 금정구
상세주소: 46332 부산광역시 금정구 공단서로8번길 81 (금사동)
연령: 60세 이상
모집인원: 10명
고용형태: CM0105
접수기간: 2025-10-14 ~ 2025-10-27
접수상태: 접수중
접수방법: 방문
우대사항: (준)고령자(50세이상), 고용촉진장려금대상자, 장기복무 제대군인, 장애인
담당자: 정충용 | 연락처: 051-888-6916"
