jobId,recrtTitle,emplymShp,emplymShpNm,frDd,toDd,workPlc,workPlcNm,oranNm,acptMthd,deadline,stmId,acptMthdCd,age,ageLim,clltPrnnum,detCnts,etcItm,frAcptDd,toAcptDd,plDetAddr,plbizNm,clerk,clerkContt,homepage,stmId_detail,lnkStmId,organYn_detail,wantedAuthNo,wantedTitle,createDy,updDy
KJKO002509040005,[목감동] 목감레이크푸르지오 아파트 내부 미화원 모집,CM0105,CM0105,2025-09-04,2025-11-03,030020,,주식회사피누스이앤씨,방문,접수중,B,CM0804,60,,1,,"(준)고령자(50세이상), 장애인",2025-09-04,2025-11-03,10201 경기도 고양시 일산서구 구산로101번길 57-12 (구산동),주식회사피누스이앤씨,김진수,,,A,B,N,KJKO002509040005,[목감동] 목감레이크푸르지오 아파트 내부 미화원 모집,,
K130112509040037,[장애인 복지카드 소지자 우대] 노무관리 담당자 모집,CM0105,CM0105,2025-09-04,2025-11-03,090120,부산 수영구,금풍건설이엔씨주식회사,방문,접수중,B,CM0804,60,,1,,"운전면허증, 장애인, 차량소지자",2025-09-04,2025-11-03,"48222 부산광역시 수영구 수영로 775, 영화빌딩 4층 (수영동)",금풍건설이엔씨주식회사,나용환,,http://gpconst.co.kr/,A,B,N,K130112509040037,[장애인 복지카드 소지자 우대] 노무관리 담당자 모집,,
K120572509040010,시내버스 야간 주차보조 경비요원 모집,CM0103,CM0103,2025-09-04,2025-11-02,010030,,삼양교통(주),방문,접수중,B,CM0804,60,,1,,"운전면허증, 장애인 장애인증 소지자 우대",2025-09-04,2025-11-02,"01002 서울특별시 강북구 삼양로173길 12, 삼양교통(주) (우이동)",삼양교통(주),김영섭,02-993-0162,,A,B,N,K120572509040010,시내버스 야간 주차보조 경비요원 모집,,
KJKX002509030006,[서천동] 영통로 효성해링턴플레이스아파트 미화원 구인,CM0105,CM0105,2025-09-03,2025-11-02,010080,,(주)효명종합관리,방문,접수중,B,CM0804,60,,1,,"장애인 복지카드수당 50,000",2025-09-03,2025-11-02,"08505 서울특별시 금천구 가산디지털2로 123, 월드메르디앙2차 512호 (가산동, 월드메르디앙벤처센터2차)",(주)효명종합관리,김종호,02-852-8018,,A,B,N,KJKX002509030006,[서천동] 영통로 효성해링턴플레이스아파트 미화원 구인,,
KJ20972509030006,힐스테이트 리버시티1단지 아파트 커뮤니트 미화원 구인합니다.,CM0105,CM0105,2025-09-03,2025-11-02,010200,,(주)두원에이앤씨,방문,접수중,B,CM0804,60,,1,,"(준)고령자(50세이상), 장애인",2025-09-03,2025-11-02,"07281 서울특별시 영등포구 선유로9길 10 (문래동6가, 문래 SK V1 center)",(주)두원에이앤씨,박태종,,,A,B,N,KJ20972509030006,힐스테이트 리버시티1단지 아파트 커뮤니트 미화원 구인합니다.,,
KJ20972509030007,김포 썬앤빌더킹 오피스텔 미화원 구인(김포구래동),CM0105,CM0105,2025-09-03,2025-11-02,030140,,에스에이치그린주식회사,방문,접수중,B,CM0804,60,,1,,장애인,2025-09-03,2025-11-02,"14598 경기도 부천시 원미구 부일로205번길 32 (상동, 하이센스빌)",에스에이치그린주식회사,박정희,031-996-3401,,A,B,N,KJ20972509030007,김포 썬앤빌더킹 오피스텔 미화원 구인(김포구래동),,
KJAC002509030006,천호동 아파트 실내미화원 채용,CM0105,CM0105,2025-09-03,2025-11-02,010080,,(주)효명종합관리,방문,접수중,B,CM0804,60,,1,,"장애인 복지수당 \50,000원",2025-09-03,2025-11-02,"08505 서울특별시 금천구 가산디지털2로 123, 월드메르디앙2차 512호 (가산동, 월드메르디앙벤처센터2차)",(주)효명종합관리,김종호,,,A,B,N,KJAC002509030006,천호동 아파트 실내미화원 채용,,
K120572509030004,삼양교통 시내버스 정비직 사원 모집,CM0105,CM0105,2025-09-03,2025-11-02,010030,서울 강북구,삼양교통(주),방문,접수중,B,CM0804,60,,1,,장애인,2025-09-03,2025-11-02,"01002 서울특별시 강북구 삼양로173길 12, 삼양교통(주) (우이동)",삼양교통(주),김영섭,02-993-0162,,A,B,N,K120572509030004,삼양교통 시내버스 정비직 사원 모집,,
K141112509020008,"버스 운전원 모집 (통근,관광)",CM0103,CM0103,2025-09-02,2025-10-31,050230,경북 포항시 북구,(주)영신관광,방문,접수중,B,CM0804,60,,5,,"운전면허증, 장애인, 차량소지자",2025-09-02,2025-10-31,"37728 경상북도 포항시 북구 삼호로 12-2, 1층 (덕산동)",(주)영신관광,양상엽,054-241-0303,www.ys-tour.co.kr,A,B,N,K141112509020008,"버스 운전원 모집 (통근,관광)",,
KJKP002509020004,아파트 미화원채용,CM0103,CM0103,2025-09-02,2025-11-01,030530,,주식회사정광기업,방문,접수중,B,CM0804,60,,1,,"고용허가제, 장애인",2025-09-02,2025-11-01,18340 경기도 화성시 배양북길 46 (배양동),주식회사정광기업,김윤종,031-295-9567,,A,B,N,KJKP002509020004,아파트 미화원채용,,
KJ20912509020002,[행신동] 아파트 청소원 모집,CM0103,CM0103,2025-09-02,2025-11-01,030020,,주식회사피누스이앤씨,방문,접수중,B,CM0804,60,,1,,"(준)고령자(50세이상), 장애인",2025-09-02,2025-11-01,10201 경기도 고양시 일산서구 구산로101번길 57-12 (구산동),주식회사피누스이앤씨,김진수,,,A,B,N,KJ20912509020002,[행신동] 아파트 청소원 모집,,
KJDK002509020001,KCC스위첸아파트 커뮤니티센터 미화원 구인,CM0105,CM0105,2025-09-02,2025-11-01,010040,,주식회사에코그린티엠,방문,접수중,B,CM0804,60,,1,,장애인,2025-09-02,2025-11-01,"07591 서울특별시 강서구 공항대로 325, 7층 (등촌동, 에이스빌딩)",주식회사에코그린티엠,백송이,,http://echogreentm.co.kr,A,B,N,KJDK002509020001,KCC스위첸아파트 커뮤니티센터 미화원 구인,,
KEC0842509020001,광진구 광남고등학교 미화 1인 구인,CM0105,CM0105,2025-09-02,2025-11-01,010200,,주식회사 이에마로,방문,접수중,B,CM0804,60,,1,,"(준)고령자(50세이상), 장애인",2025-09-02,2025-11-01,"07275 서울특별시 영등포구 영등포로5길 19 (양평동2가, 동아프라임밸리)",주식회사 이에마로,이점희,02-3406-0904,http://이에마로.com,A,B,N,KEC0842509020001,광진구 광남고등학교 미화 1인 구인,,
KJ21062509020021,목동13단지 경비원 모집,CM0105,CM0105,2025-09-02,2025-11-01,010130,,(주)동익,방문,접수중,B,CM0804,60,,2,,장애인,2025-09-02,2025-11-01,03974 서울특별시 마포구 연남로11길 45 (성산동),(주)동익,박서린,,,A,B,N,KJ21062509020021,목동13단지 경비원 모집,,
K120312509020019,고객지원부 AS팀 콜센터 직원 채용,CM0105,CM0105,2025-09-02,2025-11-01,010210,경기 고양시 덕양구,(주)레드스톤시스템,방문,접수중,B,CM0804,60,,2,,"북한이탈주민, 장기복무 제대군인, 장애인",2025-09-02,2025-11-01,"04349 서울특별시 용산구 이태원로 223-5 (한남동, 유니언타운 한남점)",(주)레드스톤시스템,박치영,02-2077-3360,http://www.rstone.co.kr,A,B,N,K120312509020019,고객지원부 AS팀 콜센터 직원 채용,,
KJAC002509020014,고덕래미안힐스테이트 주차장 미화원 모집,CM0103,CM0103,2025-09-02,2025-11-01,010170,,승인산업주식회사,방문,접수중,B,CM0804,60,,1,,"보훈취업지원대상자, 북한이탈주민, 장애인",2025-09-02,2025-11-01,"02831 서울특별시 성북구 성북로4길 52, 스카이상가 동관1층 (돈암동, 한신한진아파트)",승인산업주식회사,정병천,02-923-3231,,A,B,N,KJAC002509020014,고덕래미안힐스테이트 주차장 미화원 모집,,
KEC0042509010012,이천대신푸른마을아파트 미화원 구인,CM0105,CM0105,2025-09-01,2025-10-31,010190,,에이스시설관리주식회사,방문,접수중,B,CM0804,60,,1,,장애인,2025-09-01,2025-10-31,"07946 서울특별시 양천구 공항대로 538, 3층 303호",에이스시설관리주식회사,이용현,031-632-1271,,A,B,N,KEC0042509010012,이천대신푸른마을아파트 미화원 구인,,
K170052509010007,아름다운골프장 현관업무 모집합니다.,CM0105,CM0105,2025-09-01,2025-10-30,080020,,(주)민재산업,방문,접수중,B,CM0804,60,,1,,"장애인, 차량소지자 건강하고 성실한 분 모십니다.",2025-09-01,2025-10-30,"34575 대전광역시 동구 동대전로 295, 대전 동구 동대전로 295, 신도빌딩 408호 (가양동)",(주)민재산업,엄지혜,042-621-4088,,A,B,N,K170052509010007,아름다운골프장 현관업무 모집합니다.,,
KJ20972509010004,김포 썬앤빌더킹 상가.오피스텔 미화원 구인,CM0105,CM0105,2025-09-01,2025-10-31,030140,,에스에이치그린주식회사,방문,접수중,B,CM0804,60,,1,,장애인,2025-09-01,2025-10-31,"14598 경기도 부천시 원미구 부일로205번길 32 (상동, 하이센스빌)",에스에이치그린주식회사,박정희,031-996-3401,,A,B,N,KJ20972509010004,김포 썬앤빌더킹 상가.오피스텔 미화원 구인,,
K141322509010009,승합차운전원(복지콜차량운행_스타렉스) 모집공고,CM0105,CM0105,2025-09-01,2025-10-31,050140,,(사)한국지체장애인협회경북지체장애인협회영주시지회,방문,접수중,B,CM0804,60,,1,,"운전면허증, 장애인",2025-09-01,2025-10-31,"36078 경상북도 영주시 구성로424번길 8, 1층 (영주동)",(사)한국지체장애인협회경북지체장애인협회영주시지회,이재욱,054-634-5597,,A,B,N,K141322509010009,승합차운전원(복지콜차량운행_스타렉스) 모집공고,,
K130042509010042,정관 동일1차 아파트 미화원(지하주차장 담당) 모집,CM0105,CM0105,2025-09-01,2025-10-31,090070,,(주)태협,방문,접수중,B,CM0804,60,,1,,장애인,2025-09-01,2025-10-31,"47241 부산광역시 부산진구 전포대로275번길 13, 302호 (전포동, 트라움 302호)",(주)태협,박명희,051-866-0174,,A,B,N,K130042509010042,정관 동일1차 아파트 미화원(지하주차장 담당) 모집,,
K120122509010020,경남 창원시 교보생명 마산사옥 시설관리(기계설비) 담당 모집,CM0105,CM0105,2025-09-01,2025-10-31,010240,경남 창원시 마산합포구,교보리얼코주식회사,방문,접수중,B,CM0804,60,,1,,"고용촉진장려금대상자, 보훈취업지원대상자, 운전면허증, 장애인, 차량소지자 ㆍ즉시 출근 가능자
ㆍ취업지원대상자 가산점 부여
ㆍ관련 직무 자격증 보유자 우대
ㆍ국가유공자, 보훈대상자, 장애인, 인근거주자
ㆍ문서작성 우수자",2025-09-01,2025-10-31,"04551 서울특별시 중구 을지로 100 (을지로2가, 파인에비뉴B동)",교보리얼코주식회사,이종태,02-2210-2155,http://www.kyoborealco.co.kr,A,B,N,K120122509010020,경남 창원시 교보생명 마산사옥 시설관리(기계설비) 담당 모집,,
KEC0042509010011,[주5일]분더샵청담점 직원식당 주방보조 세척원 모집,CM0105,CM0105,2025-09-01,2025-10-31,010040,서울 강남구,주식회사 삼구에프에스,방문,접수중,B,CM0804,60,,2,,장애인 .,2025-09-01,2025-10-31,"07797 서울특별시 강서구 마곡중앙로 143, 타워비동 5층 7-16호(마곡동, 르웨스트시티) (마곡동)",주식회사 삼구에프에스,조명근,,,A,B,N,KEC0042509010011,[주5일]분더샵청담점 직원식당 주방보조 세척원 모집,,
KJAD002508290002,[보문파크뷰아파트 ] 미화원 구인,CM0105,CM0105,2025-08-29,2025-10-28,010170,,승인산업주식회사,방문,접수중,B,CM0804,60,,1,,"(준)고령자(50세이상), 고용촉진장려금대상자, 보훈취업지원대상자, 장애인",2025-08-29,2025-10-28,"02831 서울특별시 성북구 성북로4길 52, 스카이상가 동관1층 (돈암동, 한신한진아파트)",승인산업주식회사,정병천,,,A,B,N,KJAD002508290002,[보문파크뷰아파트 ] 미화원 구인,,
KJAD002508290003,sk북한산시티아파트 실내미화원  구인,CM0105,CM0105,2025-08-29,2025-10-28,010170,,승인산업주식회사,방문,접수중,B,CM0804,60,,1,,"보훈취업지원대상자, 장애인",2025-08-29,2025-10-28,"02831 서울특별시 성북구 성북로4길 52, 스카이상가 동관1층 (돈암동, 한신한진아파트)",승인산업주식회사,정병천,,,A,B,N,KJAD002508290003,sk북한산시티아파트 실내미화원  구인,,
KF10052508290001,"[2025.10.22(수) 성북구청 박람회 현장면접] 주식회사 루미호스피탈리티_프랜차이즈매장 조리보조, 식기세척 직원 모집",CM0105,CM0105,2025-08-29,2025-10-28,010010,서울 종로구,주식회사 루미호스피탈리티,방문,접수중,B,CM0804,60,,5,,"고용허가제, 장애인",2025-08-29,2025-10-28,"06141 서울특별시 강남구 테헤란로 207, . (역삼동, 아가방빌딩)",주식회사 루미호스피탈리티,김대중,02-719-6051,,A,B,N,KF10052508290001,"[2025.10.22(수) 성북구청 박람회 현장면접] 주식회사 루미호스피탈리티_프랜차이즈매장 조리보조, 식기세척 직원 모집",,
